otvorenom,
kućanstvu,kućànstvo
Konačno,
ovisiti,òvisiti
imunosni,imuno
odgovor,ȍdgovōr
cijepljen,
necijepljen,necijepl
oboljeti,obòljeti
umrijeti,ùmrijēti
faktorima,fȁktor
dobi,
zdravstvenom,
stanju,stánje
imunosnom,imuno
odgovoru,ȍdgovōr
vremenu,vrijéme
prošlo,prȍšlō
unatoč,
određenim,
nepoznanicama,nȅpoznanica
varijablama,varijàbla
provode,provòditi
stvarnom,
ilustriraju,ilustrírati
očekivati,očekívati
pokazala,pokázati
značajnoj,
smanjuju,smanjívati
štite,štȉti
teškog,
obolijevanja,obolijev
Za,
interesantno,
vidjeti,vijȇst
kažu,kázati
odobrenim,odobr
Pfizer,Pfi
Johnson&Johnson,Johnson&
cijepljenjem,cijeplje
smanjuje,smanjívati
prijenos,prijénos
Cjepivo,cjȅpīvo
djeluje,djȅlovati
principu,prìncīp
adenovirusa,adenovir
vektora,vȅktor
prenosi,prenòsiti
informaciju,informácija
genskom,
kodu,kȏd
proteina,prote
spike,sp
SARS-CoV-2 daje,SARS-CoV
doze,dóza
Analiza,analíza
Škotskoj,Škȍtskā
objavljena,objáviti
časopisu,čȁsopīs
England,Eng
Journal,
Medicine,medicína
(NEJM),(NE
pruža,prúžati
zaštitu,zȃštita
objavljenim,objavlje
studijama,stẉdija
69%,69%
visokog,vis
virusnog,
opterećenja,opterećénje
deltom,dȅlta
90,90
61%,61%
Pfizer-BioNTech,Pfizer-B
Pfizerovo,Pfize
mRNA,mR
daje,dávati
odobreno,odòbriti
starije,
Zabilježene,zabìlježiti
rijetke,
ozbiljnije,
nuspojave,nùspojava
upale,ùpasti
srca,sẕča
miokarditisa,miokardìtis
perikarditisa,perikardìtis
mladih,
prolaze,prólaz
same,
sebe,
potrebe,pȍtreba
liječenjem,liječ
Klinička,
95%,95%
infekcija,infèkcija
95,95
3%,3%
težih,
Jedno,
prikupljenih,prikuplj
podataka,podátak
utvrdilo,utvŕditi
84%,84%
visoka,
97%,97%
mutiranih,mutir
studije,stẉdīj
temeljene,temèljiti
cijepljenju,cijeplje
stvarnog,
utvrđeno,
učinkovito,
alfa,ȁlfa
varijante,varìjanta
(tzv,(t
britanski,
soj),so
Beta,bȅta1
afrički,
Učinkovitost,učinkòvitōst
delte,dȅlta
izraelskom,
istraživanju,istražívānje
39%,39%
Važno,
istaknuti,istàknuti
treća,
Pfizera,Pfi
podiže,pòdignuti
poznato,pòznati
brzo,
efekt,èfekt
treće,
slabi,
Modernino,Moder
Kompanija,kompànija
Američka,
administracija,administrácija
hranu,hrána
(FDA),(F
slično,
izdala,ìzdati1
upozorenje,upozorénje
moguća,
povezanost,pòvēzānōst
podjednako,
upala,ȕpala
Moderninog,Moder
sprječavanju,sprječav
učinkovita,
utvrdio,utvŕditi
96,96
prevenciji,prevèncija
simptomatskih,
zdravstvenih,
radnika,rȃdnīk
usporedbi,ȕsporedba
88,88
8%,8%
CDC,CDC
utvrdio da,utvrd
Moderne,
hospitalizacije,hospitalizácija
stabilna,
razdoblja,rázdōblje
pao,pȁstūh
91%,91%
77%,77%
No ovo,No 
ograničeno,
potrebno,
potpuno,
razumijevanje,razumije
dvaju,
Neka,
sugeriraju,sugerírati
pružiti,prȕžiti
beta,bȅta1
lipnju,lȋpanj
izvijestila,izvijéstiti
pokazale,pokázati
njezino,
Delta,dȅlta
Eta,ȇta
Kappa,Ka
Delte,dȅlta
izvornog,
Johnson,
&,&
Adenovirusno,Adenovir
dozi,dóza
upotrebu,ȕpotreba
starijih,
booster,boo
davati,dávati
najmanje,
prvog,
Iako,
dostupno,
cijepljenje,cijeplje
J&J,J&J
jak,
imunitet,imunìtēt
Ono,
primjetno,
međutim FDA,međutim 
upozorio,upozòriti
rijetkim,
neurološkim,
poremećajem,pȍremećāj
poznat,
Guillain-Barréov,Guillain
sindrom,sìndrōm
Većina,većìna
dogodila,dogòditi se
unutar,
42,42
FDA,FDA
stopirao,stopírati
povezanosti,pòvēzānōst
slučajevima,slȕčāj
zgrušavanja,zgrušávānje
krvi,kȓv
veljači,vèljača
72%,72%
86%,86%
umjerene,
Početkom,
listopada J&J,listopad
dopunska,
injekcija,injèkcija
injekcije,injèkcija
povećala,povèćalo
94%,94%
Puno,
vjerojatnije,
necijepljena,necijepl
cijepljena,cijépiti
raspravama,rȃsprava
učinkovitosti,učinkòvitōst
širenja,sȉrēnje
covid-potvrdama često,covid-po
čuti,čúvstvo
argument,argùment
procijepljenost,pròcijēpljenōst
virus,vírus
širiti,šíriti
točno,
procijepljeni,procijépiti
njihovi,
kontakti,kòntakt
mnoge,
zdravstvene,
agencije,agèncija
preporučuju,preporučívati
nošenje,noš
maski,màškara
izbjegavanje,izbjegav
rizičnih,
značajno,
novije,
63%,63%
necijepljene,necijepl
kraće,
zarazne,
količine,količìna
šire,
podsjetiti,pòdsjetiti
cijepljenim,cijeplje
naći,náći
postotak,pòstotak
uopće,
Zaštita,zȃštita
epidemiološkoj,
Nema,némati
dvojbe,dvòjba
solidno,
oboljenja,oboljénje
ukazuju,ukazívati
intenzivno,
širi,
našla,náći
svjetskom,
>> Hrvatska,>> Hrvat
visokoprocijepljene,visokopr
Brojke,brȏjka
jasno,
brojevima,brȏj
(10,(10
DO,
NEDJELJE,nèdjelja
20-godišnjak,20-godiš
anoniman,
široj,
hrvatskoj,Hẕvātskā
javnosti,jávnōst
izazvao,izàzvati
interes,ȉnterēs
Onaj,
odigrao,òdigrati
utakmicu,ùtakmica
odlukom,ȍdluka
stavi,štȁviti
raspolaganje,raspolag
košarkaškoj,
reprezentaciji,reprezentácija
Karlo,
Matković,
rođen,rȏd
Livnu,Lívno
mlađe,
selekcije,selèkcija
Dio,dȉo
razvoja,rázvoj
zagrebačkoj,
Cedeviti,Cedev
Srbiji,Sẕbija
rasadniku,rásadnīk
talenata,tàlent
Megi,Me
Foto,
Mega,
Basket/Dragana,Basket/D
Stjepanović/ABA,Stjepano
Matkovića,Matko
jednim,
regiji,rȇgija2
izjašnjavao,izjašnjávati se
senior,sènior
Vedran,
Bosnić,Bȍsna
hrvatsku,Hẕvātskā
reprezentaciju,reprezentácija
okupljanju,okupl
objavljujući,objavljívati
popis,pòpis
početak,počétak
kvalifikacija,kvalifikácija
Svjetsko,
prvenstvo,prvènstvo
nedjelju,nèdjelja
Taj,
208,208
visoki,
očito,
debitirao,debitírati
utakmicama,ùtakmica
Češke,Čȅškā
Bugarske,Bȕgarska
prihvatio,prìhvatiti
poziv,póziv
zaslužio,zaslúžiti
Megu,Me
pobjedi,pȍbjeda
87,87
81,81
jake,
Budućnosti,budúćnōst
seniorske,
postigavši,pòstići
26,26
ostvarivši,ostváriti
asistencija,asistèncija
ukradene,ùkrasti
jednu,
blokadu,blokáda
šut,šȕt2
11/15,11
prosjeke,prósjek
FIBA,FI
Matkovićeva,Matković
odluka,ȍdluka
svakako,
vijest,vijȇst
košarku,kòšārka
igraču,
visokim,
pozicijama,pòzīcija
idealnim,
okolnostima,okólnōst
konkuriraju,konkurírati
Zubac,zẉb
povratnici,pòvratnīk
Žižić,žížak2
Bender,bàndār
talentirani,
veterani,vetèrān
Bilan,
Planinić,planìna
Šakić,šȁka
izrasti,ìzrāsti
pravu,právo
zvijezdu,zvijézda
važnog,
koristan,
predstojećim,
kvalifikacijama,kvalifikácija
Neće,
debitirati,debitírati
sasvim,
zaigrati,zàigrati
kvalifikacijskom,
prozoru,prózor
25,25
dočekuje,dočekívati
Zagrebu,zàgrepsti
tri,
gostuje,gostòvati
Finskoj,Fȋnskā
sljedećem,
veljače,vèljača
Švedskom,Švȅdskā
gostovanje,gostòvānje
Sloveniji,Slòvēnija
domaći,
susret,sùsret
Fincima,Fínac
Izbornik,ìzbōrnīk
Veljko,
Mršić,Mr
tjedna,tjȅdan
njemu,
pravo,právo
nastupa,nástup
juniorsku,
U-18,U-
pravilima,prȁvilo
košarkaško,
državljanstvo,državljánstvo
promijeniti,promijéniti
rođendana,rȍđendān
ožujka,òžujak
drugog,
kvalifikacijskog,
prozora,prózor
lipnja,lȋpanj
tolerirati,tolerírati
promjenu,prȍmjena
Index,In
doznaje,doznávati
mogućnost,mogúćnōst
zaigra,zàigrati
Šveđana,Švȅd
silu,sȉla
stavljao,stávljati
tamošnji,
Savez,sávez
stvarati,stvárati
ionako,
moći,mȍći (I)
zadržati,zadẕžati
slučaju,slȕčāj
spora,
tajnik,tȃjnīk
FIBA-e,FIB
Andreas,And
Zagklis,Zag
potpisivanjem,potpisiv
dokumenta,dokùment
promjeni,prȍmjena
košarkaškog,
državljanstva,državljánstvo
dopušta,dòpust
zaobilaženje,zaobilaž
pravila,prȁvilo
kalendarskoj,
slavi,slȁva
rođendan,rȍđendān
liga/Marin,liga/
Sušić,
hrvatskim,
izbornikom,ìzbōrnīk
surađivao,surađívati
egzistirala,egzistírati
sportski,
direktor,dìrektor
Cedevita,Cedev
odselila,odsèliti
Ljubljanu,Ljubljàna
prvu,
jaču,jȁdac
konkurenciju,konkurèncija
razvoj,rázvoj
novooformljene,novoofor
Cedevite,Cedev
Junior,jùnior
morala,mòrāl
početi,pòčēti
niželigaš,nižel
Zato,
učinio,učìniti
razborit,
potez,pȍtēz
fazu,fáza
prešao,prijȇći
superagenta,superage
Miška,mȉška
Ražnatovića,Ražnatov
idealno,
rezultatskog,
pritiska,prìtisak
europskoj,
košarci,kòšārka
brojne,
Nikolu,
LJUDI,
dezinformacije,dezinformácija
kriminalci,kriminálac
čovječanstvo,čovječànstvo
stajali milijune,stajali 
života,žìvot
Uprave,ȕprava
Pfizera Albert,Pfizera 
Bourla,Bou
washingtonski,washingt
think-tank,think
Atlantsko,
vijeće,vijéće
dodavši,dòdati
maloj,
skupini,skȕpina
kreira,kreírati
sumnje kod,sumnj
kolebljivi,
Ti,
zli,
oni,
stajali,stàjati
milijune,
Atlantskog,
vijeća,vijéće
Frederickom,Frederic
Kempeom,Kem
CNBC,CN
podsjeća,pòdsjećati
milijuni,
Amerikanaca,
skeptični,
Stručnjaci,strȕčnjāk
veliku,
ulogu,úlog
igraju,ȉgrati
Milijuni,
vjeruju,vjȅruju
laži,
studiji,stẉdīj
Zaklada,zȃklada
obitelji,obítelj
Kaiser,kȁjzer
četvrtine,četvẕtina
odraslih,
istinitost,ȉstinitōst
lažnih,
tvrdnji,tvŕdnja
covidu,cov
čemu u,čem
prednjače,prȅdnjāk
odrasle,òdrāsti
republikanci,republikánac
Među,
lažnim,
tvrdnjama,tvŕdnja
sadrže,sadẕžati
mikročipove,mȉkročip
uzrokuju,úzrokovati
neplodnost,nèplodnōst
mijenjaju,mijénjati
strukturu,struktúra
DNA,
Šef,šȅf1
uprave,ȕprava
ogromnu,
većinu,većìna
normalu,normála
Iskreno,
normalnog,
kakav sada,kakav
živimo,gòjiti
kolebljivost,kolèbljivōst
VELIKO,
iznenađenje,iznenađénje
ljetos,
Atletico,Atlet
posudbu,pòsudba
legendu,lègēnda
Saula,Sa
Nigueza,Nig
Prvak,pẕvāk
Španjolske,Špànjōlskā
uštedom,ȕšteda
Saulovoj,Saulo
plaći,pȃlj
Antoinea,Antoi
Griezmanna,Griez
Veznjak,vȇžnjāk
340,340
Atleti,àtlēt
postigao,pòstići
43,43
namjestio,nàmjestiti
simbola,sìmbōl
španjolski,
naslov,náslov
kupa,kȕpa
finale,
Lige,líga
jednosezonsku,jednosez
238,238
minuta,minúta
166,166
trećerazrednom,
Liga,líga
kupu,kȕp1
aktualne,
prvake,pẕvāk
treći,
Bettinelli,Betti
Očito,
Thomas,
Tuchel,Tuc
računa,ràčūn
pored,
Jorginha,Jorgi
Matea,Ma
Kovačića,kovàčica
Masona,Mas
Mounta,Mou
N,
Gola,Góla
Kantea,Kan
Marca,Ma
otkriva,otkrívati
njegov,njègov
ruši,rȕšiti
spomenutu,spome
financijsku,
konstrukciju,konstrùkcija
naziva,náziv
smijurijom,smijùrija
nedostojnom,
kreirali,kreírati
MINISTAR,mìnistar
financija,
Zdravko,
Marić,
savjetovanju,savjetov
ekonomista,ekonòmist
Opatiji,òpat
realna,
Hrvatske,Hẕvātskā
eurozonu,euroz
uvjetom,úvjet
zadovolje,zadovòljiti
preuzete,preùzēti
obaveze,ȍbaveza
kriteriji,krìtērij
istaknuvši,istàknuti
odvija,odvíjati
dobrom,
Ministar,mìnistar
izolaciji,izolácija
domu,dòmovina
covid,co
skupu,skȕp
sudjelovao,sùdjelovati
preko internetske,preko in
platforme,plàtfōrma
ispunjava,ispunjávati
kriterija,krìtērij
udjel,údio
javnog,
duga,dúga
BDP-u,BD
padati,pȁdati
rasti,rȃsti
naveo,nàvesti1
postupku,pòstupak
promjene,prȍmjena
kune u,kun
euro,èuro
zanemariti,zanemáriti
opravdan,
stav,stȁv
utjecati,ùtjecati
bojazan,bȍjāzan
No pokazalo,No pokaz
posljednjima,
uveden,
jednokratan,
uvođenja,uvođe
informiranje,
svim,sȁv
elementima,elèment
postupka,pòstupak
naglasio,naglásiti
Ispuhivanje,Ispuhiva
efekata,èfekt
Vrijedit,vrijéditi
načelo,načélo
zaštite,zaštítiti
potrošača tako,potrošač
konvertirati,konvertírati
fiksnom,
tečaju,tȅčāj
troškove,trȍšak
nastanu,nàstati
pokrivati,pokrívati
financijske,
institucije,institúcija
vrijediti,vrijéditi
konverzije,konvèrzija
kredita,krèdīt
iskazivati,iskazívati
dualno,
kunama,kúna
eurima,èuro
plaćati,pláćati
podsjetio,pòdsjetiti
Ponovio,ponòviti
realnu,
BDP-a,BD
covid-krize,covid-kr
doseći,dòsēći
Očekuje,očekívati
ispuhivanje,ispuhiva
pad,Pȃd
sirovina,
energenata,enèrgent
posljedično,
roba,rȍba
MUŠKA,
rukometna,
reprezentacija,reprezentácija
subotu,sùbota
pobijedila,pobijéditi
(18,(18
16),16)
izabrane,izàbrati
vrste,vŕsta1
Šest,šȅst
strijelce,strijélac
upisali,upísati
Leon,
Šušnja,šẉšanj1
Čupić,ćȕp
Pešić,
debitant,debìtant
Kristian,Krist
Pilipović,
Četiri,
sakupio,sàkupiti
Urh,Urh
Kastelic,kàštel
Dvoboj,dvòboj
razveseliti,razvesèliti
zadovoljan,
velikog,
primljenih,priml
(31),(3
minimalno,
vodstvo,vòdstvo
početnoj,
izjednačena,izjednáčiti
pogotka,pògodak
prednosti,prȅdnōst
dijela,dȉo
domaća,
otišla,oti
+4,+4
(20,(20
priključili,prikljúčiti
38,38
minuti,mínuti
stigli,stȉgnuti
pogodak,pògodak
zaostatka,zaostátak
(21,(21
20),20)
Istu,
48,48
(26,(26
25),25)
serijom,sȇrija
4-0,4-0
minute,minúta
Horvatovi,Horva
izabranici,izabrànīk
prelomili,prelòmiti
dvoboj,dvòboj
Utakmica,ùtakmica
odigrana,òdigrati
Hrvatski,
C,
domaćin,dȍm1
Szeged,Sze
sljedeći,
borit,bòriti se
Francuske,Fràncūskā
Ukrajine,Ùkrajina
PRVI,
Novak,
Đoković,Đok
ATP,
turnir,tùrnīr
serije,sȇrija
Masters,másters
1000,10
pariškom,
Bercyju,Ber
finalu,
jednog,
najprestižnijih,najprest
turnira,tùrnīr
nadigrao,nàdigrati
Rusa,rẉsa
Daniila,Dan
Medvedeva,Medve
Đokoviću,Đokov
ukupno,
37,37
titula,tȉtula
turnirima,tùrnīr
najbolji,
Dosad,
Rafael,
Nadal,
dijelili,dijéliti
prvo,
finala,
Medvedev,Medve
onima,
Ponekad,
stavlja,stávljati
Nadalom,Nad
Federerom,Feder
hejteri,hej
počnu,pòčēti
primjećivati,primjećívati
završetka,završétak
Novi,
budu,bȉti1
došli,dȏći
čitat,cìtāt
članke,člának
Wikipediji,Wikip
vidjet,vijȇst
Novakovo,Novak
svugdje,
osvojenim,osvoj
Slamovima,Slamo
mnom,
Samprasom,Sampr
Bio,
premali,pre
gledao,glȅdati
čitao,čìtati
nevjerojatan,
ruski,
zaustavio,zaùstaviti
ispisivanju,ispisiva
teniske,
US,ȕs
Opena,Op
Slama,slȁma
Znao,znȁti
osvetiti,osvétiti
Mogao,mȍći (I)
osjetiti,òsjetiti
zaista,
pobjedu,pȍbjeda
nemoguće,
psihološku,
PREGOVORI,
veznjaka,vȇžnjāk
Francka,Fra
Kessieja,Kessi
produljenju,produžénje
ugovora,ȕgovōr
zastali,zàstati
visini,visìna
plaće,pȃlj
Rossoneri nude,Rossoner
zahtjeva,záhtjev
reprezentativca,reprezentatívac
Obale,ȍbala
Bjelokosti,bjȅlokōst
Talijanski,
objavili,objáviti
podigao,pòdići
sezoni,sezóna
Kessie,Kes
Kessieju,Kessi
istječe,ìstjecati
dogovore,dȍgovōr
napustiti,napùstiti
odštete,ȍdšteta
interesiraju,interesírati
Arsenal,arsènāl
Paris,Pȃris
Saint-Germain,Saint-Ge
peta,péta
Milanu,
posudbi,pòsudba
Atalante,Atala
srpnju,sȓpanj
2019,20
prodala,pròdati
24,24
Cijelo,
standardni,
prvotimac,prvotímac
Rossonere je,Rossoner
skupio,skȕpiti
196,196
zabio,zàbiti
32,32
ZVONIMIR,
ŠOSTAR,šȕster
zagrebačkog,
NZJZ-a,NZJ
Zavodu,závod
testirali,testírati
1947,19
1033,10
konačni,kònak
Zagreb,Zágreb
Virus,vírus
rastu,rȃsti
obiteljske,
medicine,medicína
odrađuju,odrađívati
dobar,
posao,pòsao
trijažu,trijáža
zaraženih,zaraž
mlađih,
Mi,
blizu,
vrhunca,vrhúnac
Molim,mòliti
gro,grȏ
planu,plȃn
igla,ìgla
postupak,pòstupak
ubod,úbod
igle,ìgla
Šostar,šȕster
MARLON,
VERA,
nokautirao,nokautírati
Frankieja,Frank
Edgara,Edg
UFC-ovom,UFC-o
eventu,eve
268,268
održan,odẕžati
Madison,madison
Square,Squ
Gardenu,Gar
Yorku,Yo
Vera,
nogom,nòga
bradu,bráda
Sudac,sẉd1
prekinuo,prèkinuti
borbu,bòrba
CHITO,CH
CLOSES,CLO
THE,
SHOW,show
🇪🇨,🇪🇨
@ChitoVeraUFC,@ChitoVe
with,wi
FRONT,frȍnt1
KICK,KI
TO,
FACE,fȁca
THIS,TH
NIGHT,
#UFC268,#UF
com/5wTfbOJsAy,com/5wTf
fotografa,fotògraf
oktogona,ȍktogōn
uspio,
uhvatiti,ùhvatiti
Edgarovo,Edgar
lice,líce
posve,
izobličilo,izoblíčiti
ova,
fotografija,fotogràfija
konkurenciji,konkurèncija
najboljih,
uhvaćen,ùhvatiti
This,Th
photo,ph
Frankie,Fra
Edgar,
last,lȃst
night,
might,mi
honestly,hones
most,mȏst
brutal,bru
punchfaces,punch
ve,
ever,ev
seen,se
(📷,(📷
@louisgrasse),@louisgr
com/bJ0PjieiHS,com/bJ0P
NA,
SVJETSKOM,
boksačkom,
održano,odẕžati
listopada,lȉstopād
nestala,nèstati
trojica,tròjica
Vijest,vijȇst
matični,
Radi,
trojici,tro
predstavnika,prédstāvnīk
Konga,kȏnga
Lunata,Lun
Nkosi,Nk
Kayala,Kay
Engulu,Eng
Mpembele,Mpemb
Nzola,Nz
O,
svemu,švéma
obaviještena,
AIBA,AI
Međunarodno,
udruženje,udružénje
neprofesionalnih,
boksača­,boksa
Delegacija,delegácija
kongoanske,
boksačke,
kućama,kȕća
propustila,propùstiti
let,lȇt
kašnjenja,kašnj
koronavirus,koronavi
Put,pȕt
naknadno,
zakazan,zakázati
BIVŠI,
Bournemoutha,Bournemo
Eddie,Ed
Howe,Ho
preuzeo,preùzēti
funkciju,fùnkcija
Newcastlea,Newca
pristao,
voditi,vòditi
bogati,
dolaze,dòlaziti
pojačavanju,pojačava
osigurati,osigùrati
ostanak,òstanak
Premiershipu,Premiers
dovedu,dòvesti1
pojačala,pojàčati
zainteresiran,
hrvatskog,
stopera,štȍper
Duje,
Ćaleta-Cara,Ćaleta-C
Calciomercato,Calciome
Isti,
medij,mȇdīj
trenutni,
hit,hȉt  (I)
engleskog,
Ham,Hȁm
favorit,favòrīt
ovoj,òvoj
priči,prȋći
Ćaleta-Car,Ćalet
niže,
dobre,
partije,pàrtija
igrajući,ȉgrati
Marseille,
privlačio,privláčiti
Premiershipa,Premiers
Liverpoola,Liver
Najbliže,
transferu,trànsfēr
Liverpool,Liver
prošlog,
ljeta,ljȅto
spreman,
platiti,plátiti
transfer,trànsfēr
neslavno,
propao,
zadnji,
tren,trȅn
stoper,stȍper
Francuskoj,Fràncūskā
“Bila,“B
golema,
čast,čȃst
me,
takav,
dogovoru,dȍgovōr
odlučio,odlúčiti
ostati,òstati
smatram,smátrati
ovdje,
prostora,próstor
napredak”,napre
francuskim,
medijima,mȇdīj
doveo,dòvesti1
Ozana,Oz
Kabaka,Kab
Schalkea,Schal
Daviesa,Dav
Prestona,Prest
Marseilleu,Marse
zime,zíma
najambicioznijeg,
sportskog,
projekta,pròjekt
LIGA,líga
suspendirala,suspendírati
incidenta,incìdent
zaletio,zalètjeti se
srušio,srȕšiti
Incident,incìdent
Denveru,Den
navečer,
Nuggetsi,Nugge
uvjerljivo,
dobili,dòbiti
113,113
branile,brániti
legende,
Shaquille,Shaqu
Neal,Ne
Charles,
Barkley,Bar
Sviđa,svíđati se
postupio,postúpiti
Zaslužio,zaslúžiti
suspenzije,suspènzija
takva,
osveta,ȍsveta
Nemojte,
okretati,okrétati
praviti,prȁviti
ludi,
poslije,
udarca,ùdarac
nižih,
košarkaša,košàrkāš
udari,ùdariti
Osobno,
nemam,némati
Jokićevim,Jokić
Nije,
pravedno,
Isto,
razmišlja,razmíšljati
suspendiran,
plaću,pȃlj
blagu,
kaznu,kȁzna
Obojica,obòjica
suspendirana,
Odgovor,ȍdgovōr
uslijediti,uslijéditi
kriv,
Slušam,uslíšiti
budale,budàla
napadaju,nàpadati
udariš,ùdariti
smiješ,smjȅti
Svakako,
tebe,
Jokićeva,Jokić
reakcija,reàkcija
zaslužiti,zaslúžiti
Podsjetimo,pòdsjetiti
Denvera,Den
Miamija,
pobjednik,pòbjednīk
odlučen,odlúčiti
nepotrebno,
grub,
zaletjevši,zalètjeti se
rebra,rèbro
Srbin,Sȑbin
živce,žìvac
punom,
snagom,snága
OPORBENE,
stranke,strȁnka
Federacije,federácija
donošenju,donoš
bitnih,
izmjena,ȉzmjena
izbornog,
zakona,zákon
deblokira,deblokírati
rad,rȁdōst
državnih,
vlasti,vládati
uvedu,ùvesti2
tehničke,
prilagodbe,prȉlagodba
nužne,
sprječavanje,sprječav
izbornih,
prijevara,prijȇvara
Zajednička,
tih,
stranaka,strȁnka
sastali,sàstati
Sarajevu,Sàrajevo
Sastanak,sàstanak
inicirao,inicírati
Socijaldemokratske,
(SDP,(S
BiH),Bi
Nermin,Ner
Nikšić,
novinarima,nȍvinār
rezultat,rezùltāt
ubuduće,
zajednički,
izmjene,ȉzmjena
tražimo,trážiti
Ponajprije,
inzistira,insistírati
deblokiranju,deblokir
rada,rȃd1
rasprave,ràspraviti
izmjenama,ȉzmjena
parlamentu,parlàment
a ne,a 
čelnicima,čȇlnīk
vladajućih,
Vladajuće,
postojećim,
trebaju,trȅbati
računati,račùnati
glasove,glȃs
oporbenih,
zastupnika,zástupnīk
dogovor,dȍgovōr
ozbiljnijim,
skeniranja,skeni
glasačkih,
listića,lìstić
provjere,prȍvjera
identiteta,identìtēt
birača,bìrāč
Tek,
pristupiti,pristúpiti
ustava,ȕstava
dubinskim,
odnose,odnòsiti
članova,člȃn
Predsjedništva,prédsjednīštvo
BiH i,Bi
domovima,dòmovina
naroda,národ
kakve,
regulirao,regulírati
potrebna,
potpora,pȍtpora
Zastupničkom,
vladajuće,
nacionalne,
provesti,pròvesti1
potpore,pȍtpora
da Stranka,da St
demokratske,
akcije,
(SDA),(S
HDZ,HDZ
suočiti,suòčiti
jedinstvenim,
oporbenim,
blokom,blȍk
kojega stoje,kojega s
glasovi,glȃs
Pozvali,pòzvati
Schmidta,Schmi
ovlasti,ovlástiti
Oporba,òporba
dala,dȁti
čvrstu,
Christianu Schmidtu,Christia
visokom predstavniku pozivajući ga,visokom 
stoje,stàjati
riješila,rijéšiti
sadašnja,
politička,
kriza,kríza
preuranjeno,
zatvaranje,zatva
OHR-a,OH
misle,mȉsliti
prenoseći,prenòsiti
zaključke,záključak
Pregovori,
doveli,dòvesti1
konkretnih,
 a, a
posebni,
izaslanik,izaslànīk
izbornu,
reformu,rèfōrma
Matthew,
Palmer,Pal
sredinom,
doputovati,doputòvati
Sarajevo,Sàrajevo
nastavio,nàstaviti
posredničku,
misiju,mìsija
svrhu,svẕha
postizanja,posti
dogovora,dȍgovōr
AKCIJI,àkcija
Ureda,úred
tužitelja,tùžitelj
RH,
afere,aféra
Softver,sȍftvēr
uhitila bivšu,uhitila 
ministricu regionalnog,ministri
fondova,fȍnd
Gabrijelu Žalac,Gabrijel
Središnje,
financiranje,financir
ugovaranje,ugova
programa,prògram
projekata,pròjekt
Tomislava,
Petrica,
Uhićena,ùhititi
Gabrijela,Gàbrijel
Žalac,žálac
AFERI,aféra
uhićeni,ùhititi
bivša,
HDZ-ova,HDZ
ministrica,mìnistrica
Predmet,prédmet
istraga,ȉstraga
vrijedan,
Ampelos,Amp
dobila,dòbiti
Ministarstva,ministàrstvo
regionalnog,
pretpostavlja,pretpòstavljati
ustvari,
Tvrtka,tvȑtka
sjedištem,sjȅdīšte
Podstrani,Podst
registrirana,registrírati
djelatnost,djelátnōst
savjetovanja,savjetov
vezi,vézati
poslovanjem,poslovánje
Ima,némati
zaposlena,zapòsliti
vlasnik,vlȃsnīk
Marko,
Jukić,
uhićenju,uhićénje
jutros,
posjetili,pòsjetiti
sjedište,sjȅdīšte
Nalazi,nàlaziti
prizemlju,prízēmlje
kuće,
Pokucali,pòkucati
vrata,
otvorio,otvòriti
ljubazan stariji,ljubazan
čovjek,čȍvjek
sjedištu,sjȅdīšte
rekli,rȅći
Predstavili,prèdstaviti
pitali,pítati
vlasnika,vlȃsnīk
Jukića,
Zatražili,zatrážiti
kontakt,kòntakt
ako može,ako m
rečeno,rȅći
pričati,príčati
upitan,
sumnjive,
isplate,isplátiti
još 2019,još 2
list izjavio,list izj
poznaje,poznávati
Gabrijelu,Gabri
Ministarstvo,ministàrstvo
tada demantiralo,tada dem
kakvo,
pogodovanje,pogodova
Prihodi,prihòditi
dosežu,dosézati
dobila 16,dobil
spomenutih,spome
(16,(16
750,750
PDV-om),PDV
joj,
najviši,
prihodi,prihòditi
ikad,
toga imala,toga 
prometa,prómet
274,274
tisuće,tìsuća
894,894
300,300
neusporedivo,
milijunima,
ministarstva,ministàrstvo
Gabrijele,Gabri
dobivao,dobívati
sredstva,srèdstvo
manjem,
iznosu,ìznos
237,237
00,00
mahom,
Europskog,
fonda,fȍnd
regionalni,
istoj,
adresi,adrèsa
firma,fȋrma
Marka,màrka2
firmu,fȋrma
izvjesna,
Ana,
zove,zóva
se MAR-PAK,se MA
COMMERCE,COMME
Ove,Ove
je 267,je 
776,776
82,82
kune iz,kun
istog,
fonda 179,fonda
972,972
web,
stranici,strànica
logo,lȏgo1
Europskih,
strukturnih,
investicijskih,
ukupna,
040,040
250 kuna,250 k
bespovratna,
449,449
930 kuna,930 k
razdoblje,rázdōblje
provedbe,pròvedba
srpnja,sȓpanj
travnja,trȃvanj
zaposlenog,
izuzev,
poticaja ima,poticaja
prihode,príhod
dodajmo,dòdati
Ampelosa,Ampel
PARAZITSKA,
gospodarska,
komora,kòmora
(HGK),(H
financira,financírati
članstva,člànstvo
prisiljeni,prìsiliti
poduzetnici,pȍduzētnīk
večeras,
dodijelila,dodijéliti
nagradu,nȃgrada
Zlatna,
kategorija,kategòrija
Najboljom,
hrvatskom,Hẕvātskā
proglašen,proglásiti
karlovački,
HS,HS
Produkt,pròdukt
dok je,dok
nagrada,nȃgrada
životno,
djelo,djȅlo
pripala Dragutinu,pripala 
Kamenskom,Kȁmenskō
